quarter,quarter_start,year,q,n_articles,lm_neg,lm_pos,lm_unc,lm_lit,lm_strong,lm_weak,lm_constr,gi_neg,gi_pos,earn_salience,div_salience,dr_salience,cf_growth,cf_decline,lm_tone,cf_tone,hl_lm_neg,hl_lm_pos,hl_lm_unc,hl_lm_lit,hl_lm_strong,hl_lm_weak,hl_lm_constr,hl_gi_neg,hl_gi_pos,hl_earn_salience,hl_div_salience,hl_dr_salience,hl_cf_growth,hl_cf_decline,hl_lm_tone,hl_cf_tone,lm_tone_disp,lm_neg_disp,lm_unc_disp,gi_neg_disp,cf_tone_disp,mean_body_tokens,ocr_quality,sent_agg
1927Q2,1927-04-01,1927,2,11785,0.010271187369972921,0.006675738736570849,0.004601016762261001,0.002503830373107278,0.0031750975488658135,0.0024604245545953815,0.0010318400716424457,0.02254475368340253,0.029723847613593788,0.005675120394033451,0.0035124445243179194,0.003963255832371298,0.004426631982625488,0.0024002656131490692,-0.003595448633402072,0.002026366369476419,0.01716680486766321,0.013917213867909728,0.004280495730709755,0.004258084758297662,0.0010309047309562762,0.0031151251652809216,0.000582685282714417,0.03704533739718966,0.04506846552071894,0.02272472602586226,0.01127271912328276,0.015710091660877164,0.014746419847157168,0.004706304206539522,-0.0032495909997534793,0.010040115640617646,0.019135636919812,0.016930825563533602,0.011012508711254539,0.023773262967383777,0.011770110611751861,222.85753075943995,0.6394640371371045,0.4589158506257292
1927Q3,1927-07-01,1927,3,10258,0.010811939794426496,0.007898375926496747,0.005056721982096045,0.0023217209579856173,0.0035825685497505575,0.0025079595801591635,0.0012160048866428933,0.024667931688804556,0.033684951313345875,0.006641568218076135,0.003418549285970818,0.004242281499879409,0.004972692408534011,0.002759240324176399,-0.00291356386792975,0.002213452084357612,0.014888530894351193,0.013407472847269137,0.0036896533804500337,0.004001455074572572,0.0008314711843267682,0.002728264823572208,0.0006755703372654992,0.03492178974172426,0.0472119731850543,0.021722184690536817,0.009561918619757834,0.014914514368861403,0.011978381749207505,0.005326612274593359,-0.0014810580470820559,0.006651769474614146,0.01972705955446745,0.017134330150388944,0.007359195437199006,0.022933428011088247,0.011278031783954442,241.30620003899395,0.7030406989967758,0.7274929916799754
1927Q4,1927-10-01,1927,4,11045,0.010635559600795014,0.007740121753957534,0.004750292178413256,0.0029432023360626064,0.00379500239391071,0.0023264338918619547,0.0012820595441220678,0.024486882392834114,0.03362961216371999,0.006084286127486454,0.0035497355325721596,0.0038742307927047705,0.00488297131514972,0.0025550210902964923,-0.002895437846837479,0.0023279502248532286,0.015162819803124021,0.01328551830368962,0.0026956124094442706,0.005078341235649474,0.0006739031023610676,0.0016125538520782691,0.0007461070061854678,0.03732941827721485,0.050879684228260606,0.020193025102890564,0.010541769958362415,0.015884858841368022,0.012009916002791884,0.005294952947122674,-0.0018773014994344027,0.00671496305566921,0.019260973676148974,0.016502378780155695,0.006607909490552105,0.024092532793280226,0.011588691823622448,238.8359438660027,0.6936923959312237,0.7814609052870706
1928Q1,1928-01-01,1928,1,12429,0.008556232069485407,0.0054833055029264504,0.0034179963605866937,0.0023592827181008014,0.0024185543312901657,0.0017134265192097935,0.0008785143127320194,0.020516494199897945,0.02663475537515184,0.0054138146460837476,0.002945867303802444,0.0032619825741457224,0.0038250628994446864,0.0020843850638259894,-0.0030729265665589557,0.0017406778356186968,0.015315105105742103,0.013299959697091827,0.0027151432874445835,0.005112105720891755,0.0005939375941285027,0.0015272680991875783,0.0005090893663958594,0.035763527989309124,0.053687716097830004,0.023948412277538553,0.008293914260865877,0.014487834885348832,0.01497571219481153,0.006321192966081921,-0.0020151454086502767,0.00865451922872961,0.017957823928798026,0.015524810278722493,0.00645065304073253,0.023172454494233972,0.011735597568468573,236.19261404779147,0.5739876646916275,0.31152400379794326
1928Q2,1928-04-01,1928,2,11958,0.011699462724447905,0.008449652672200368,0.006307291136235583,0.0032629983243567602,0.0034773077461316233,0.0036443591928484397,0.0014543733409336857,0.025633604889625152,0.03629632288993141,0.006962308650993627,0.0037821033682114286,0.004610400124848976,0.005799176319138601,0.0032586022336536864,-0.003249810052247538,0.0025405740854849146,0.014934197560601747,0.012985306676593601,0.0040510653206910895,0.0048612783848293074,0.000503645958788622,0.003131364004642302,0.000635031861081306,0.034576389953358,0.04957628046510609,0.021525390325618062,0.008014540039853723,0.016226158933146474,0.01456193750410581,0.005759082050495982,-0.001948890884008146,0.008802855453609827,0.020198160023600826,0.017697347697139616,0.01239380356916727,0.02493872150654014,0.013438429719375063,228.27379160394716,0.7426253746751472,0.9511309986123381
1928Q3,1928-07-01,1928,3,11767,0.01140643120839151,0.008679646460918598,0.005577619651399738,0.0027522903871176423,0.0036565812472489656,0.0028311260005649884,0.0013881251152101336,0.02431112552136812,0.03631539346506867,0.007776128498958326,0.00414002905324225,0.004811677563886797,0.006177388632136411,0.0034598786627161263,-0.002726784747472913,0.002717509969420284,0.013409326882718096,0.013011686217332714,0.0025846643250049704,0.004042680098084697,0.0005743698500011046,0.0018114741423111758,0.0006848255903859323,0.030728786975059093,0.0459274968520114,0.023615437294276183,0.012790774736563058,0.014359246250027614,0.015728897430799478,0.005213510946163872,-0.0003976406653853801,0.010515386484635606,0.018985604783137072,0.016502584943172388,0.0076576144701355825,0.023409889347314184,0.012844977503527304,219.90847284779468,0.7534829689955763,1.164257177015971
1928Q4,1928-10-01,1928,4,13042,0.009956994452622128,0.008105757620960139,0.0052954801957765625,0.0026815140879756154,0.003892452357565233,0.0026037635482953985,0.0012668764406717646,0.023106334593290798,0.03589964058845549,0.007179435580335657,0.004302665612167643,0.004054637872463784,0.006168678564492842,0.002561194248289488,-0.00185123683166199,0.003607484316203353,0.011967193722645006,0.01315011237727219,0.002799574149284334,0.003982492803911518,0.0008477583691494815,0.0018138086037616814,0.0005520287054926856,0.02888293048381373,0.05139781554355112,0.021548834825125193,0.01269666022633177,0.013958440124600765,0.01683687551752691,0.003726193762075628,0.0011829186546271834,0.013110681755451284,0.01815441477372817,0.015672945801943616,0.00690888887960733,0.02304633514091002,0.012188831444809445,217.94387363901242,0.7347021415524214,1.6282333963074151
1929Q1,1929-01-01,1929,1,14257,0.009851069341006432,0.0072166211193593795,0.004878682186886525,0.002620727137159307,0.003135435135748378,0.0023489827321825025,0.0011672961632501167,0.02279339861892265,0.034600224490328645,0.007114549637194447,0.004246842979255728,0.003917536951549847,0.005705963183318374,0.002636790845827887,-0.002634448221647052,0.003069172337490487,0.012888609667409142,0.013440706684181469,0.0019418584727854246,0.004797532697469873,0.0007043996420888305,0.001294572315190283,0.0004569078759495117,0.031069735564566794,0.05336303234527005,0.02174119976393093,0.009290460144306737,0.01351685799683972,0.016581948331334362,0.0038266034610771604,0.0005520970167723266,0.012755344870257201,0.017960192815334633,0.016118318254682053,0.007239274763606246,0.023020384283270127,0.012309107524777164,209.5884127095462,0.6987358530599023,1.287278167172684
1929Q2,1929-04-01,1929,2,15135,0.010624103840279822,0.007291930624552114,0.005590044323133638,0.0027796127282541765,0.0029573659892949576,0.0032238402300145876,0.0012134539606601838,0.02295663131732288,0.034282720452956404,0.00676022734984519,0.004200082308165007,0.003676472877218258,0.005366841016362639,0.002926858424352757,-0.003332173215727708,0.002439982592009882,0.013910633626662347,0.012974860083859705,0.003275207399809246,0.0049128110997138695,0.0006118519318324965,0.0025373859525994707,0.000395904191185733,0.03295002609368533,0.05009987583004913,0.02064100487681981,0.008835861721463405,0.014954381039788371,0.014144577012363008,0.00372509852615667,-0.0009357735428026418,0.010419478486206338,0.018019964666388128,0.016118887546703244,0.011710388384828501,0.021904879431962346,0.012378960912732755,212.24433432441361,0.7033045918866065,0.9589479423690328
1929Q3,1929-07-01,1929,3,14398,0.010682626961966672,0.007502164215235201,0.00491015268441755,0.0024453192894577738,0.003169359893601022,0.00249107650235902,0.0011146591642781515,0.022118902136424458,0.03518796962124803,0.006993451671803699,0.004275944255602483,0.0034903332840994696,0.005569931320442136,0.002818442444659847,-0.0031804627467314716,0.0027514888757822886,0.014356332506297467,0.012140381446618307,0.0022917100702664825,0.004128866077009034,0.0007575901058732172,0.0015530597170400953,0.0003030360423492869,0.032595314305195175,0.05017140476145381,0.0224057273812004,0.009091081270478607,0.014754067311880907,0.014147995227182334,0.00397734805583439,-0.0022159510596791608,0.010170647171347942,0.017810409332703454,0.016021895955828907,0.00743510096756047,0.02126208166250185,0.011905612460212366,206.43207389915267,0.7066639660939052,1.2237167654246075
1929Q4,1929-10-01,1929,4,14208,0.012062562130846206,0.007560410176912896,0.005101672720400498,0.002826494603993868,0.003394092006964401,0.002436710335699706,0.0013101348379027371,0.023855052606510708,0.03605680060220233,0.00661420168287203,0.004258576690453829,0.0036980024274525605,0.0050537876751555145,0.0035233816291258555,-0.004502151953933309,0.0015304060460296595,0.01645817118775983,0.012395831355948291,0.002429810740522789,0.005163347823610926,0.0009111790276960459,0.001518631712826743,0.00030372634256534863,0.03320108582167467,0.050038914937641184,0.021773382182653428,0.009149756069781127,0.01412327492928871,0.01349683934774768,0.005011484652328252,-0.004062339831811538,0.008485354695419427,0.019426140485018627,0.01722743435180676,0.006807577520043079,0.02192665881917504,0.011343874723526435,220.4745213963964,0.7262811005388026,0.5942712706492904
1930Q1,1930-01-01,1930,1,15893,0.01116937503564634,0.007250112797728121,0.004778444932967939,0.0029067649837452685,0.002963516781873758,0.002250307617333637,0.001281291840333757,0.02332047147473924,0.035795137867340836,0.007219619294256097,0.004202456534051926,0.003856581147447948,0.005303893173351615,0.0030660088352102836,-0.00391926223791822,0.002237884338141331,0.014955530610482687,0.010741732147482946,0.0018996632415162766,0.005042742422934116,0.0008462136257663414,0.0008807529574302737,0.0007598652966065107,0.0325015110957603,0.04984025559105431,0.02001554269924877,0.008427596925999483,0.01359122700975736,0.011242552456609965,0.004369225455487436,-0.004213798462999741,0.0068733270011225285,0.018185976775004664,0.016064615911934477,0.007200741956100914,0.02263372758731665,0.011478264314073413,222.84892720065437,0.7058963706519229,0.9262457251681808
1930Q2,1930-04-01,1930,2,15657,0.0108862171784823,0.006079361675799946,0.004797202007575946,0.0028758639512457542,0.002724625861245342,0.002742470200684462,0.0010671500044903378,0.022052678245205213,0.030561210325963425,0.005657240662510593,0.0037730539358323406,0.0032649290570495233,0.004124675181829431,0.003474673177997871,-0.0048068555026823554,0.00065000200383156,0.015639744172229405,0.008894558417502535,0.0026736098975989934,0.00573166043406843,0.000506762660329221,0.001992101492328662,0.0005766609583056653,0.03318421696431692,0.042428266871701675,0.01915213364554573,0.009051829587949534,0.015657218746723517,0.00950616852479642,0.004735609687904099,-0.006745185754726872,0.004770558836892321,0.017511467928223678,0.015923387342266834,0.011071714703043618,0.021248109347189115,0.010745546973956849,218.33371654850865,0.6493587300212874,-0.047506450978738846
1930Q3,1930-07-01,1930,3,13211,0.012198538613304655,0.006809187750408862,0.00487227202410151,0.0026043996265760175,0.002840001454898634,0.0023995997062677622,0.0012360084790443806,0.02354936939646938,0.03244096273657258,0.00713883370213703,0.0040425865869487074,0.0038014142007937062,0.00454033231326589,0.004179556773650868,-0.005389350862895792,0.000360775539615022,0.015911292483357035,0.009068612296213854,0.0019373853541911417,0.003936602155856468,0.00041220964982790245,0.001009913642078361,0.00041220964982790245,0.03514087264782868,0.04338506564438673,0.023866938725035553,0.011191491992827552,0.017168531915332137,0.008450297821472,0.005935818957521795,-0.0068426801871431815,0.002514478863950205,0.01810848680409784,0.016371131791031043,0.007046320835611616,0.02096824994888096,0.011083684561286607,231.0013625009462,0.6860151800977731,-0.17224007088997254
1930Q4,1930-10-01,1930,4,13519,0.012899248318821815,0.0067543026488169075,0.004871604192402027,0.003349837564419015,0.003541684211963882,0.0022728950276925757,0.0014879495918056118,0.025247343980713884,0.03432299106482368,0.006487017997491687,0.004483683767790118,0.004124377758405241,0.004387760444017685,0.003987158630839251,-0.006144945670004906,0.000400601813178434,0.01843103063727975,0.008515987753198565,0.0015004359374683185,0.0055759443622133455,0.0005880086781970438,0.0005474563555627649,0.0007704941300512987,0.03570632007948255,0.04363429915448407,0.020073399703968046,0.012348182242137918,0.016504795312151502,0.0086376447211014,0.005798982136701879,-0.009915042884081186,0.0028386625843995214,0.018509170600753133,0.016799736104442728,0.0065002873116789,0.021564500350254284,0.01126699304212352,227.4852429913455,0.7104032584015012,-0.20389625061268316
1931Q1,1931-01-01,1931,1,14928,0.013223894484720044,0.0069915791295025705,0.005171463539911563,0.0037603219036406546,0.0032451720201316825,0.0024871182279569996,0.0015530120387170076,0.026122303781738587,0.03642530145191803,0.007290444710774951,0.004824501169750205,0.004719837717199351,0.004809376393370024,0.004042247735367233,-0.006232315355217473,0.0007671286580027914,0.02091406221707167,0.00856480643175316,0.001774526491145475,0.005649512910585594,0.0005613298084235686,0.0010140151377974142,0.0005975446347734763,0.03800746025422808,0.04619201100930721,0.019700865534349764,0.011244703581646327,0.012856263354217216,0.008763987976677651,0.007025676311882084,-0.01234925578531851,0.0017383116647955673,0.019477789557353752,0.017693362663255642,0.0074909435287686,0.023182160108869306,0.011550514792858313,221.45190246516614,0.727775502339198,0.02173170730062283
1931Q2,1931-04-01,1931,2,13251,0.013613487726130457,0.006923597035097698,0.006389091616614247,0.0035648604061197515,0.0034019741663169146,0.0037832845171597114,0.0015923341337247573,0.026695824670295142,0.03498065865678863,0.007142021146137658,0.004875032334968657,0.005064755666912922,0.004531741197992884,0.004432220314635086,-0.006689890691032758,9.952088335779733e-05,0.020521761048563267,0.008254915140312553,0.003024701730801546,0.005083179297597043,0.00042009746261132585,0.002142497059317762,0.0007141656864392539,0.039804234582423124,0.04303898504453033,0.01972357586960175,0.012308855654511846,0.017854142160981346,0.008969080826751807,0.00594437909595026,-0.012266845908250714,0.003024701730801546,0.02010673891582934,0.018401896382216554,0.012019591793216412,0.02328651712526232,0.012020508456087863,202.46426684778507,0.7282599053097932,-0.4219284990993252
1931Q3,1931-07-01,1931,3,12614,0.014394522156711002,0.006893396949196396,0.005373495301241872,0.003405834656081582,0.0033426990881364783,0.002651306518921691,0.0016628281790695134,0.026255487565391793,0.035266056381998846,0.007216434149602633,0.004928834982217461,0.004991583215389895,0.004627101194308038,0.004479913980693685,-0.0075011252075146044,0.00014718721361435246,0.023371923169163016,0.007303725990363442,0.0020712058778642596,0.004578455098436784,0.000675867181197811,0.001090108356770663,0.0007412736826040508,0.03752152964004622,0.04295026925676412,0.020101598098851026,0.013822573963852006,0.019164104912028256,0.008219417010050798,0.007870582335884188,-0.01606819717879957,0.00034883467416661214,0.020317548960577244,0.018914535559354247,0.007984600368830131,0.023036754892879437,0.012261074899261572,204.67306167750118,0.7280538054479411,-0.41273748737712573
1931Q4,1931-10-01,1931,4,13304,0.013698846087006458,0.006938942039359081,0.004687642512552365,0.0032399495690889593,0.0033559301549147807,0.002166847643923837,0.0016931664163763085,0.02491030271683584,0.03514286818862722,0.006392819863383127,0.004824266891971779,0.0047848560132931015,0.004266884464944774,0.00403454795159143,-0.006759904047647377,0.00023233651335334405,0.023240916825142628,0.007606846161545391,0.0013812431188069262,0.0052447202482234015,0.0008207386647983185,0.0006405765188669803,0.0008807927134420979,0.03853468121309178,0.04594134721249124,0.01743569212291062,0.01393253928535682,0.01927734961465319,0.007907116404764289,0.004884395956360725,-0.015634070663597236,0.0030227204484035634,0.02077512897981044,0.01897698740260919,0.006894182774768057,0.023422807599146857,0.012364483992384642,200.25849368610943,0.7020211024611531,-0.22558502783174514
1932Q1,1932-01-01,1932,1,14707,0.012302745950420359,0.005629564963555668,0.004083327565921517,0.003274405231373715,0.0024654828968259136,0.001881660932374641,0.0014736022706014805,0.023315190540439606,0.03085314068122156,0.00570151485354086,0.003936686837761221,0.004790149580395094,0.0036756115226720958,0.0037910739651721417,-0.0066731809868646914,-0.00011546244250004625,0.023470319634703196,0.007433789954337899,0.0015342465753424657,0.005607305936073059,0.0006210045662100456,0.0007671232876712328,0.0007853881278538813,0.04146118721461187,0.04732420091324201,0.016785388127853882,0.011397260273972603,0.01749771689497717,0.007799086757990867,0.007525114155251141,-0.016036529680365296,0.000273972602739726,0.01974542676803227,0.018227431279064777,0.0069579531545822864,0.02383273457496607,0.011869744469991929,198.45638131502005,0.639053098333572,-0.5591659070235702
1932Q2,1932-04-01,1932,2,12782,0.01431383672094378,0.006643425639676379,0.006087414413337292,0.0038415651461637225,0.0029355939126582678,0.003755437916985707,0.0016673068669566889,0.027820912054650454,0.03432697021487835,0.005342795457279259,0.004134470406575033,0.005448910018123059,0.003877542343162134,0.003981839873854498,-0.0076704110812674,-0.0001042975306923648,0.027161003821129816,0.00822059279149024,0.003346070432717133,0.005742022100588661,0.0009294640090880925,0.0023959516678715275,0.0006816069399979345,0.045109986574408754,0.045295879376226374,0.016028090467830217,0.013425591242383558,0.01832076835691418,0.00795208096664257,0.006939997934524424,-0.018940411029639573,0.0010120830321181452,0.02097320213571125,0.019054856622207027,0.011472192166779816,0.023601608059128754,0.012234723676614186,215.28266312001253,0.7206726790983025,-0.7161817773554243
1932Q3,1932-07-01,1932,3,11500,0.013851002700780844,0.00684231594913276,0.00494932024437084,0.003296591003139932,0.003053790974088381,0.002613372834434871,0.0015133831376013215,0.02498855672906557,0.03307612013154272,0.005351734901216281,0.003655935046136228,0.0053124646356479425,0.005056152257153522,0.004403336874694916,-0.007008686751648084,0.0006528153824586058,0.02624516715942688,0.009438253354559927,0.002797361837616557,0.005208096429383671,0.0010234250625426426,0.002001364566750057,0.0006140550375255856,0.04032294746418012,0.04721400955196725,0.017489197179895385,0.011234932908801456,0.021901296338412556,0.009915851717079828,0.007414146008642256,-0.016806913804866954,0.002501705708437571,0.020708699278806267,0.018715327040635502,0.008198994434039937,0.022608517451119622,0.013646293276262406,205.93078260869567,0.6825780211502049,-0.2569022252407749
1932Q4,1932-10-01,1932,4,12602,0.01529931260884675,0.006848779836526171,0.005379753670111149,0.00417303958045775,0.0034882008650800973,0.002577962251407277,0.0018675991573028192,0.026877563482075015,0.03562653514412439,0.005817987618712904,0.00371792027362134,0.005388000007853655,0.004476976028681548,0.004498180897162278,-0.00845053277232058,-2.1204868480730076e-05,0.025546610081341407,0.00819655079157045,0.0022259668393351225,0.0065322765191703595,0.0007697268509850423,0.0011233851338700617,0.0007697268509850423,0.04291747279951736,0.04474817449915746,0.015768998730990868,0.009111901641390502,0.020803428405001143,0.008113337077950446,0.006469866233955355,-0.017350059289770955,0.0016434708439950904,0.0214946294532317,0.019748931161766587,0.0073095886434627316,0.023879538849364383,0.013745178867919898,202.07784478654182,0.7329757302426583,-0.5724950557793238
1933Q1,1933-01-01,1933,1,12967,0.014996839419787203,0.00592059288543541,0.005043285548190132,0.004374788726202802,0.002841111493446154,0.002511789646333348,0.0018834632682976373,0.026612161185043254,0.03515633882026228,0.005700792343058623,0.004395631881083359,0.005474170404539108,0.0036665004267162253,0.0045419129316996345,-0.009076246534351793,-0.0008754125049834088,0.026821699177817186,0.00658955344188296,0.0019345477994518782,0.005622279542157021,0.0006650008060615832,0.0010277285184588103,0.0007456069643720781,0.04195550540061261,0.04491778171852329,0.016262292439142352,0.009571981299371273,0.016806384007738193,0.006126068031597614,0.008383040464291471,-0.020232145735934227,-0.0022569724326938576,0.020708836150715497,0.019257358108262835,0.007578598584986287,0.02374831906155198,0.012869238754226743,203.49780211305622,0.7184783284244546,-0.957262050373963
1933Q2,1933-04-01,1933,2,13403,0.014112261959973204,0.007133604490620552,0.0069427637786460975,0.005464014798151297,0.003414520597114645,0.004325722804754315,0.0018376858875603485,0.025587581493781684,0.036234858459805286,0.0058606223113049135,0.0037276130873371677,0.005633177142471298,0.005210626664747598,0.003627039676743554,-0.006978657469352652,0.0015835869880040444,0.0220125786163522,0.008874483929467145,0.004225026044681097,0.005073889724890999,0.001080371956630783,0.0033954547208396033,0.0006366477601574257,0.03966508469344446,0.04527916039665085,0.017671798433460662,0.0090288227804144,0.017671798433460662,0.010610796002623761,0.005228228575838253,-0.013138094686885057,0.0053825674267855075,0.02085076621954396,0.01872070916891695,0.012491208457433465,0.02332434579970793,0.014075694681253132,209.9429232261434,0.7326776515575552,0.29275530502055963
1933Q3,1933-07-01,1933,3,13626,0.014020669398112003,0.006451739548639966,0.005990950207544616,0.006207913798643323,0.0036425776238905153,0.0034015069671141742,0.002117977913106426,0.02709358672844045,0.034175553851224276,0.005470581975560257,0.003552348320925656,0.0048720379734498555,0.005560122505220041,0.003587131372831957,-0.007568929849472038,0.001972991132388084,0.020311797331734372,0.007532603807525109,0.0029043621645930147,0.0059773647129365915,0.0009743666616699146,0.0019299955029231,0.001161744865837206,0.0363513716084545,0.042591065807225305,0.016601708889222005,0.009069105081696897,0.018531704392145104,0.009575026232948583,0.003841253185429471,-0.012779193524209264,0.005733773047519113,0.020001910180510722,0.018189826549029755,0.009439310356008588,0.024458336819378954,0.013661348775308581,213.1009100249523,0.745655648474901,0.11112963548167443
1933Q4,1933-10-01,1933,4,13340,0.013951508226868222,0.006223499729160227,0.00525150741628725,0.004829300458048734,0.003276509257715762,0.002643198820357988,0.0018312081427440138,0.02583709225574464,0.03459841527895792,0.0053304509543886085,0.003409021625243042,0.0049078915696407115,0.004686215295240022,0.003322677130444681,-0.007728008497707994,0.0013635381647953406,0.021489710435257693,0.007885631032598798,0.0033873611364050264,0.005627390274995447,0.001092697140775815,0.00218539428155163,0.0007648879985430705,0.04170460753961027,0.04767801857585139,0.015771262065197595,0.007812784556547077,0.017191768348206155,0.008413767983973775,0.0037151702786377707,-0.013604079402658896,0.0046985977053360045,0.0201573000110207,0.018355283897532368,0.008199327583313364,0.030732776451880602,0.011785842790425645,212.70397301349325,0.7189539558289759,0.0026967715570008766
1934Q1,1934-01-01,1934,1,15543,0.014106413773735716,0.006099521314650161,0.005373614741526431,0.005670648722213821,0.0028127688395787774,0.002791166368256058,0.00196391878995663,0.02701738490648036,0.034882272884959216,0.005575343701672413,0.0035837864557587743,0.0050683209923921176,0.0045914782062832695,0.0031552315467242393,-0.008006892459085554,0.00143624665955903,0.019857167740811706,0.007616664819242767,0.0025177748570885655,0.006460705293661224,0.0008234232237019208,0.0014093205174898259,0.0006967427277477791,0.04118699624709031,0.04752102104479739,0.015391680258428212,0.007236623331380343,0.017323557821728872,0.00870928409684724,0.0028819812829567228,-0.012240502921568938,0.005827302813890516,0.020492444878506162,0.018632040077899193,0.008582026249258677,0.03154834789421774,0.012730595737475845,202.52126359132728,0.7134832460127556,-0.06287692514013091
1934Q2,1934-04-01,1934,2,14939,0.013744100604550107,0.0055847245060190506,0.006284967133672467,0.005843598289241838,0.002740869221159285,0.003916913723659906,0.0017952129949004682,0.0255699683873478,0.03279746147178667,0.0050428738182818735,0.003538463416626834,0.0047949559992825404,0.004170779066094828,0.002892687582541452,-0.008159376098531056,0.001278091483553376,0.02122537937316006,0.007969682676512206,0.004667956996242864,0.00661971601906218,0.0010084088284566465,0.003317990338792837,0.0009433501943626693,0.041474879234910465,0.04739521493746239,0.01680139225476961,0.00858773970040499,0.016655010328058162,0.008425093115170047,0.003204137729128377,-0.013255696696647853,0.00522095538604167,0.01998029177672522,0.018189782986068735,0.012553044821774616,0.03040292003259584,0.011991672519876958,213.84342994845707,0.6902886646150841,-0.18400485538113984
1934Q3,1934-07-01,1934,3,12718,0.014780358015529693,0.006551430795127514,0.005912143206211877,0.004294376368803055,0.003459248131187895,0.003179062064471755,0.001716954153016344,0.027079585150862458,0.03442849644337454,0.0060587521946098575,0.0037426921754239897,0.004880088327390541,0.00483447664211117,0.003871201288711108,-0.00822892722040218,0.0009632753534000616,0.019137554795975512,0.007396249734468841,0.002916014908367611,0.005020952822354827,0.0008690110654075662,0.002066315199969102,0.0005020952822354826,0.04099801093022807,0.044995461831102875,0.017689203020296237,0.0075121178765231835,0.01734159859413321,0.008168704014831123,0.00409400768592009,-0.011741305061506672,0.004074696328911033,0.018666585757841705,0.017279559983945342,0.008921913430361621,0.02818650024480586,0.011849254818331075,217.20789432300677,0.7272461040018824,-0.29741177300512417
1934Q4,1934-10-01,1934,4,11090,0.01230015937568263,0.006594257586116888,0.0051349567414494274,0.0035143875786330914,0.002978535147424478,0.0026138085110242078,0.0014186880408304568,0.02351796781415581,0.032482357088274884,0.005529650106894477,0.003425275989631512,0.0048116315070189175,0.004424035524768685,0.0029300363622599013,-0.005705901789565743,0.001493999162508783,0.016667708398441568,0.00943808988061754,0.002708502614746755,0.005000312519532471,0.0013750859428714294,0.001625101568848053,0.0007917161489259746,0.03621059649561431,0.04777381919703315,0.015063441465091568,0.007104610704835719,0.016626039127445466,0.00829218492822468,0.0040002500156259765,-0.00722961851782403,0.004291934912598704,0.01730466903287472,0.01571226069176139,0.007190485445808448,0.021062057474323534,0.01119868380881,228.68764652840397,0.6740960496753736,0.23020552651371826
1935Q1,1935-01-01,1935,1,11277,0.010786750533556329,0.005543278746725378,0.004731317004909941,0.0035161538139410605,0.0023339730944562393,0.002386226223436603,0.0013304165463794697,0.022468474871989098,0.029428146944692844,0.005099312445175906,0.0025915328436856913,0.004248068209233387,0.003723313382026332,0.002508520780624688,-0.0052434717868309515,0.0012147926014016439,0.01776119705602076,0.011191987185985686,0.002960199509336794,0.0058190223231483545,0.001480099754668397,0.0017436791630340018,0.0010137669552523266,0.03552239411204152,0.046572453924291886,0.016179720605827133,0.003994241803694167,0.01770037103870562,0.00940775734474159,0.004379473246690051,-0.0065692098700350764,0.00502828409805154,0.017003052910359043,0.015484623064122864,0.007274699479616986,0.022226544277102366,0.011923944957195978,239.28376341225504,0.6092414661560931,0.006483874892467416
1935Q2,1935-04-01,1935,2,11098,0.010877823448325642,0.0058165806799219694,0.005561732393831935,0.003481698983663562,0.002529700689526656,0.0032183803065618647,0.0012422012557538815,0.02229959331074808,0.029116784963656498,0.004796450979821687,0.002395279266950265,0.00429338340930292,0.003809834565897985,0.002375392261966361,-0.005061242768403674,0.001434442303931624,0.017157204631050357,0.010820397345714685,0.004941912599884423,0.005101329135364566,0.0013151864177111772,0.003367674312018014,0.0007970826774007134,0.035968355817707194,0.04664926369487675,0.017256839965725444,0.003487236713628121,0.017077496363310286,0.0099436064005739,0.004563298328119084,-0.006336807285335672,0.005380308072454815,0.017447072760431222,0.01612526770512087,0.010056848915144117,0.022057182832254305,0.011445253964683261,244.66939989187242,0.6127462443943504,0.09186345867344652
1935Q3,1935-07-01,1935,3,11021,0.011852201372564389,0.006182981163909146,0.005493051421883889,0.004504721245878077,0.0027344965647086578,0.0029118294624058136,0.0014791969497189449,0.02370401470815351,0.031470962805103773,0.0057592447869172555,0.0026875440907013146,0.00502585490366206,0.0043529987885485635,0.0026836637209486417,-0.005669220208655242,0.0016693350675999214,0.01824727617243013,0.010819516816674563,0.0031643770724774987,0.0061013737565135005,0.00098531501657982,0.0018000947418285174,0.0008905731880625296,0.03569872098531501,0.04839412600663193,0.018000947418285174,0.0031643770724774987,0.017849360492657507,0.009834201800094741,0.005476077688299384,-0.007427759355755566,0.004358124111795357,0.01790751683600824,0.016047148646421476,0.007861676912215182,0.021942979115902844,0.011111625007781682,233.83304600308503,0.6678201712484779,0.20474270053466603
