date,raw_date,P,D,E,CPI,g_div_trailing,g_earn_trailing,g_div_fwd,g_earn_fwd
1954-01-01,1954.01,25.46,1.45667,2.52333,26.9,0.03256330437621341,0.04595271027384862,0.05995122397385533,0.11587324058046855
1954-02-01,1954.02,26.02,1.46333,2.53667,26.9,0.037124956121970976,0.04708465709647314,0.05968635303234776,0.13270960409144672
1954-03-01,1954.03,26.57,1.47,2.55,26.9,0.04167269640056803,0.04820210181787765,0.05942342047080085,0.1490959091656342
1954-04-01,1954.04,27.63,1.46333,2.57333,26.8,0.034766038429638435,0.04639400564663043,0.06610350107959534,0.1688484108583057
1954-05-01,1954.05,28.73,1.45667,2.59667,26.9,0.02784396155966612,0.044629453470192315,0.07279933893892393,0.18786648186672472
1954-06-01,1954.06,28.96,1.45,2.62,26.9,0.02090668481931368,0.042891564629313095,0.07951206292773372,0.2062070417833114
1954-07-01,1954.07,30.13,1.45667,2.62333,26.9,0.025496137153120935,0.03886504533595225,0.08548447164705808,0.22745470783304111
1954-08-01,1954.08,30.73,1.46333,2.62667,26.9,0.0300577888988785,0.0348646869713376,0.09136805593327213,0.24820724104121805
1954-09-01,1954.09,31.45,1.47,2.63,26.8,0.03460552917747556,0.030890487019338386,0.09716374845364789,0.26848762519563385
1954-10-01,1954.1,32.18,1.49333,2.67667,26.8,0.04333408134161987,0.053721287354729474,0.0855264547617387,0.2681894838755704
1954-11-01,1954.11,33.44,1.51667,2.72333,26.8,0.051874028506622705,0.07627593843643243,0.07410373353553024,0.2679051486510944
1954-12-01,1954.12,34.97,1.54,2.77,26.7,0.06021885999305482,0.09856456705555472,0.06291382541056917,0.2676267056384325
1955-01-01,1955.01,35.6,1.54667,2.83333,26.7,0.05995122397385533,0.11587324058046855,0.07671939368851816,0.2514454002499549
1955-02-01,1955.02,36.79,1.55333,2.89667,26.7,0.05968635303234776,0.13270960409144672,0.09022723751777478,0.23572209186424176
1955-03-01,1955.03,36.5,1.56,2.96,26.7,0.05942342047080085,0.1490959091656342,0.10343558724824187,0.22043718971646675
1955-04-01,1955.04,37.76,1.56333,3.04667,26.7,0.06610350107959534,0.1688484108583057,0.11469867534737405,0.1834139565240207
1955-05-01,1955.05,37.6,1.56667,3.13333,26.7,0.07279933893892393,0.18786648186672472,0.12578847797527715,0.14713631149926387
1955-06-01,1955.06,39.78,1.57,3.22,26.7,0.07951206292773372,0.2062070417833114,0.13671104554190233,0.11155248590574729
1955-07-01,1955.07,42.69,1.58667,3.29333,26.8,0.08548447164705808,0.22745470783304111,0.1335274535494096,0.07598598103743925
1955-08-01,1955.08,42.43,1.60333,3.36667,26.8,0.09136805593327213,0.24820724104121805,0.13041192066234775,0.04074274393372068
1955-09-01,1955.09,44.34,1.62,3.44,26.9,0.09716374845364789,0.26848762519563385,0.1273394223766015,0.005797117684325892
1955-10-01,1955.1,42.11,1.62667,3.5,26.9,0.0855264547617387,0.2681894838755704,0.10495039142501889,-0.016323942086610144
1955-11-01,1955.11,44.95,1.63333,3.56,26.9,0.07410373353553024,0.2679051486510944,0.08223825935436646,-0.03817160074285697
1955-12-01,1955.12,45.37,1.64,3.62,26.8,0.06291382541056917,0.2676267056384325,0.05918887139033063,-0.05976173454225431
1956-01-01,1956.01,44.15,1.67,3.64333,26.8,0.07671939368851816,0.2514454002499549,0.03914586005245657,-0.06716282402628448
1956-02-01,1956.02,44.43,1.7,3.66667,26.8,0.09022723751777478,0.23572209186424176,0.01941616277832947,-0.07452952914470123
1956-03-01,1956.03,47.49,1.73,3.69,26.8,0.10343558724824187,0.22043718971646675,0.0,-0.08185102643032005
1956-04-01,1956.04,48.05,1.75333,3.66,26.9,0.11469867534737405,0.1834139565240207,-0.013395428429329614,-0.07172787283272375
1956-05-01,1956.05,46.54,1.77667,3.63,27.0,0.12578847797527715,0.14713631149926387,-0.02661941717080374,-0.06154429389648408
1956-06-01,1956.06,46.27,1.8,3.6,27.2,0.13671104554190233,0.11155248590574729,-0.03966525639243146,-0.05129329438755037
1956-07-01,1956.07,48.78,1.81333,3.55333,27.4,0.1335274535494096,0.07598598103743925,-0.041279820736320305,-0.03338221269045172
1956-08-01,1956.08,48.49,1.82667,3.50667,27.3,0.13041192066234775,0.04074274393372068,-0.04287884917224505,-0.015327886299548288
1956-09-01,1956.09,46.84,1.84,3.46,27.4,0.1273394223766015,0.005797117684325892,-0.04445176257083383,0.002886004889135041
1956-10-01,1956.1,46.24,1.80667,3.44333,27.5,0.10495039142501889,-0.016323942086610144,-0.020505825214455542,-0.0019360471163647475
1956-11-01,1956.11,45.76,1.77333,3.42667,27.5,0.08223825935436646,-0.03817160074285697,0.00375422931956515,-0.006834580045026684
1956-12-01,1956.12,46.44,1.74,3.41,27.6,0.05918887139033063,-0.05976173454225431,0.02833050662622605,-0.011799546931154925
1957-01-01,1957.01,45.43,1.73667,3.40667,27.6,0.03914586005245657,-0.06716282402628448,0.026512916598059877,-0.033836063635145575
1957-02-01,1957.02,43.47,1.73333,3.40333,27.7,0.01941616277832947,-0.07452952914470123,0.024696411839991494,-0.05640770112437732
1957-03-01,1957.03,44.03,1.73,3.4,27.8,0.0,-0.08185102643032005,0.022858138076050194,-0.0795526317019537
1957-04-01,1957.04,45.05,1.73,3.40667,27.9,-0.013395428429329614,-0.07172787283272375,0.015298562906880142,-0.1040577129814455
1957-05-01,1957.05,46.78,1.73,3.41333,28.0,-0.02661941717080374,-0.06154429389648408,0.007675668851317208,-0.12907606571216546
1957-06-01,1957.06,47.55,1.73,3.42,28.1,-0.03966525639243146,-0.05129329438755037,0.0,-0.15463812804553778
1957-07-01,1957.07,48.51,1.74,3.43667,28.3,-0.041279820736320305,-0.03338221269045172,-0.005763704716750029,-0.16520622245847294
1957-08-01,1957.08,45.84,1.75,3.45333,28.3,-0.04287884917224505,-0.015327886299548288,-0.011494379425735057,-0.17577718155528133
1957-09-01,1957.09,43.98,1.76,3.47,28.3,-0.04445176257083383,0.002886004889135041,-0.017192400540372854,-0.1863642998109134
1957-10-01,1957.1,41.24,1.77,3.43667,28.3,-0.020505825214455542,-0.0019360471163647475,-0.019010060104617477,-0.17555710308674732
1957-11-01,1957.11,40.35,1.78,3.40333,28.4,0.00375422931956515,-0.006834580045026684,-0.020816286942988982,-0.16465077543607687
1957-12-01,1957.12,40.33,1.79,3.37,28.4,0.02833050662622605,-0.011799546931154925,-0.02259983191724102,-0.15365624223992969
1958-01-01,1958.01,41.12,1.78333,3.29333,28.6,0.026512916598059877,-0.033836063635145575,-0.015062431662612452,-0.10558557494772725
1958-02-01,1958.02,41.26,1.77667,3.21667,28.6,0.024696411839991494,-0.05640770112437732,-0.007536758839347901,-0.05758514265368242
1958-03-01,1958.03,42.11,1.77,3.14,28.8,0.022858138076050194,-0.0795526317019537,0.0,-0.009600073729019165
1958-04-01,1958.04,42.34,1.75667,3.07,28.9,0.015298562906880142,-0.1040577129814455,0.011320854263923597,0.04355545391089888
1958-05-01,1958.05,43.7,1.74333,3.0,28.9,0.007675668851317208,-0.12907606571216546,0.022685325718175386,0.09631876192343247
1958-06-01,1958.06,44.75,1.73,2.93,28.9,0.0,-0.15463812804553778,0.03409421134297608,0.14877300859313958
1958-07-01,1958.07,45.98,1.73,2.91333,29.0,-0.005763704716750029,-0.16520622245847294,0.03781354302895701,0.15741553446150514
1958-08-01,1958.08,47.7,1.73,2.89667,28.9,-0.011494379425735057,-0.17577718155528133,0.04151354725004908,0.16607874971799896
1958-09-01,1958.09,48.96,1.73,2.88,28.9,-0.017192400540372854,-0.1863642998109134,0.04520543676804678,0.17476996702999403
1958-10-01,1958.1,50.95,1.73667,2.88333,28.9,-0.019010060104617477,-0.17555710308674732,0.04503566838662465,0.16972051631994178
1958-11-01,1958.11,52.5,1.74333,2.88667,29.0,-0.020816286942988982,-0.16465077543607687,0.044867422249539324,0.16465077543607687
1958-12-01,1958.12,53.49,1.75,2.89,28.9,-0.02259983191724102,-0.15365624223992969,0.044700178917906896,0.15957341926801827
1959-01-01,1959.01,55.62,1.75667,2.96333,29.0,-0.015062431662612452,-0.10558557494772725,0.06073612336911749,0.13451628539468063
1959-02-01,1959.02,54.77,1.76333,3.03667,28.9,-0.007536758839347901,-0.05758514265368242,0.07640091684364703,0.11006840109436333
1959-03-01,1959.03,56.16,1.77,3.11,28.9,0.0,-0.009600073729019165,0.09170842648949895,0.08620719520121622
1959-04-01,1959.04,57.1,1.77667,3.20667,29.0,0.011320854263923597,0.04355545391089888,0.08966217074646265,0.042732806100909126
1959-05-01,1959.05,57.96,1.78333,3.30333,29.0,0.022685325718175386,0.09631876192343247,0.08763781742014687,0.0
1959-06-01,1959.06,57.46,1.79,3.4,29.1,0.03409421134297608,0.14877300859313958,0.08561375272299176,-0.042048236243499515
1959-07-01,1959.07,59.74,1.79667,3.41,29.2,0.03781354302895701,0.15741553446150514,0.08189442103701083,-0.04396414487209732
1959-08-01,1959.08,59.4,1.80333,3.42,29.2,0.04151354725004908,0.16607874971799896,0.07819441681591877,-0.04586943365845464
1959-09-01,1959.09,57.05,1.81,3.43,29.3,0.04520543676804678,0.17476996702999403,0.07450252729792106,-0.04777027626868646
1959-10-01,1959.1,57.0,1.81667,3.41667,29.4,0.04503566838662465,0.16972051631994178,0.07082421770791048,-0.04387640761642553
1959-11-01,1959.11,57.23,1.82333,3.40333,29.4,0.044867422249539324,0.16465077543607687,0.06716487296511131,-0.03996437916689333
1959-12-01,1959.12,59.06,1.83,3.39,29.4,0.044700178917906896,0.15957341926801827,0.06351340572232589,-0.03603993648319692
1960-01-01,1960.01,58.03,1.86667,3.39,29.3,0.06073612336911749,0.13451628539468063,0.04196412571364183,-0.054558984250434595
1960-02-01,1960.02,55.78,1.90333,3.39,29.4,0.07640091684364703,0.11006840109436333,0.02079801274216353,-0.0734274685548173
1960-03-01,1960.03,55.02,1.94,3.39,29.4,0.09170842648949895,0.08620719520121622,0.0,-0.09265883048270496
1960-04-01,1960.04,55.73,1.94333,3.34667,29.5,0.08966217074646265,0.042732806100909126,-0.0017150233517172486,-0.086288260011808
1960-05-01,1960.05,55.22,1.94667,3.30333,29.5,0.08763781742014687,0.0,-0.003432247424090318,-0.07978945997222198
1960-06-01,1960.06,57.26,1.95,3.26,29.6,0.08561375272299176,-0.042048236243499515,-0.005141399500418697,-0.07316457585733849
1960-07-01,1960.07,55.84,1.95,3.26333,29.6,0.08189442103701083,-0.04396414487209732,-0.0017091520763283796,-0.07198662612533235
1960-08-01,1960.08,56.51,1.95,3.26667,29.6,0.07819441681591877,-0.04586943365845464,0.0017062358590583804,-0.07081880676814345
1960-09-01,1960.09,54.81,1.95,3.27,29.6,0.07450252729792106,-0.04777027626868646,0.005115100666770345,-0.06964839428984182
1960-10-01,1960.1,53.73,1.95,3.27,29.8,0.07082421770791048,-0.04387640761642553,0.015267472130788384,-0.05446264432583914
1960-11-01,1960.11,55.47,1.95,3.27,29.8,0.06716487296511131,-0.03996437916689333,0.025317807984289842,-0.03950723737785489
1960-12-01,1960.12,56.8,1.95,3.27,29.8,0.06351340572232589,-0.03603993648319692,0.03526813883745794,-0.024769068112408865
1961-01-01,1961.01,59.72,1.94667,3.21,29.8,0.04196412571364183,-0.054558984250434595,0.04027383154612851,0.012384059199721742
1961-02-01,1961.02,62.17,1.94333,3.15,29.8,0.02079801274216353,-0.0734274685548173,0.045271846738595745,0.0495457365514298
1961-03-01,1961.03,64.12,1.94,3.09,29.8,0.0,-0.09265883048270496,0.050261834780888304,0.08674165345461637
1961-04-01,1961.04,65.83,1.94,3.07,29.8,-0.0017150233517172486,-0.086288260011808,0.05352610907887356,0.10307680247694972
1961-05-01,1961.05,66.5,1.94,3.05,29.8,-0.003432247424090318,-0.07978945997222198,0.05677489242414091,0.11936138867307289
1961-06-01,1961.06,65.62,1.94,3.03,29.8,-0.005141399500418697,-0.07316457585733849,0.06001800972625304,0.13559197443749027
1961-07-01,1961.07,65.44,1.94667,3.03667,30.0,-0.0017091520763283796,-0.07198662612533235,0.05981839578553405,0.13914021591634018
1961-08-01,1961.08,67.79,1.95333,3.04333,29.9,0.0017062358590583804,-0.07081880676814345,0.059620401929930344,0.1426637268298585
1961-09-01,1961.09,67.26,1.96,3.05,30.0,0.005115100666770345,-0.06964839428984182,0.05942342047080085,0.14615628032588512
1961-10-01,1961.1,68.0,1.98,3.09667,30.0,0.015267472130788384,-0.05446264432583914,0.05725352716165111,0.14410485935718942
1961-11-01,1961.11,71.08,2.0,3.14333,30.0,0.025317807984289842,-0.03950723737785489,0.055117721932769426,0.14211074497007647
1961-12-01,1961.12,71.74,2.02,3.19,30.0,0.03526813883745794,-0.024769068112408865,0.053024468308220274,0.14017074526972562
1962-01-01,1962.01,69.07,2.02667,3.25,30.0,0.04027383154612851,0.012384059199721742,0.05285449028019906,0.12516223797622095
1962-02-01,1962.02,70.22,2.03333,3.31,30.1,0.045271846738595745,0.0495457365514298,0.052685851204706036,0.11048422501804311
1962-03-01,1962.03,70.29,2.04,3.37,30.1,0.050261834780888304,0.08674165345461637,0.05251803428344637,0.0961191322550734
1962-04-01,1962.04,68.05,2.04667,3.40333,30.2,0.05352610907887356,0.10307680247694972,0.05697734453972636,0.09788908186751777
1962-05-01,1962.05,62.99,2.05333,3.43667,30.2,0.05677489242414091,0.11936138867307289,0.06138836876095066,0.09962138746132809
1962-06-01,1962.06,55.63,2.06,3.47,30.2,0.06001800972625304,0.13559197443749027,0.06575137756278049,0.10131777264086761
1962-07-01,1962.07,56.97,2.06667,3.49,30.3,0.05981839578553405,0.13914021591634018,0.06403123605017558,0.10593341742084617
1962-08-01,1962.08,58.52,2.07333,3.51,30.3,0.059620401929930344,0.1426637268298585,0.06232858148904019,0.11047561632459679
1962-09-01,1962.09,58.0,2.08,3.53,30.4,0.05942342047080085,0.14615628032588512,0.0606246218164348,0.11494615432118382
1962-10-01,1962.1,56.17,2.09667,3.57667,30.4,0.05725352716165111,0.14410485935718942,0.06314337332228848,0.10684961935583392
1962-11-01,1962.11,60.04,2.11333,3.62333,30.4,0.055117721932769426,0.14211074497007647,0.06562537286714287,0.09890086861850689
1962-12-01,1962.12,62.64,2.13,3.67,30.4,0.053024468308220274,0.14017074526972562,0.06805346324501571,0.0910902405644507
1963-01-01,1963.01,65.06,2.13667,3.68333,30.4,0.05285449028019906,0.12516223797622095,0.07221170540955957,0.10064361242653219
1963-02-01,1963.02,65.92,2.14333,3.69667,30.4,0.052685851204706036,0.11048422501804311,0.07632735055711937,0.11003837193544208
1963-03-01,1963.03,65.67,2.15,3.71,30.5,0.05251803428344637,0.0961191322550734,0.08040042543803783,0.11927936991732113
1963-04-01,1963.04,68.76,2.16667,3.75333,30.5,0.05697734453972636,0.09788908186751777,0.07980587526154126,0.11955854711461344
1963-05-01,1963.05,70.14,2.18333,3.79667,30.5,0.06138836876095066,0.09962138746132809,0.07922040717736789,0.11982864283998418
1963-06-01,1963.06,70.11,2.2,3.84,30.6,0.06575137756278049,0.10131777264086761,0.07864312731911305,0.120095175414763
1963-07-01,1963.07,69.07,2.20333,3.88,30.7,0.06403123605017558,0.10593341742084617,0.08549888501886316,0.12045300762574596
1963-08-01,1963.08,70.98,2.20667,3.92,30.7,0.06232858148904019,0.11047561632459679,0.09228294831491068,0.1208011522938488
1963-09-01,1963.09,72.85,2.21,3.96,30.7,0.0606246218164348,0.11494615432118382,0.09900552377544902,0.12114438335908817
1963-10-01,1963.1,73.03,2.23333,3.98,30.8,0.06314337332228848,0.10684961935583392,0.09666760475388803,0.122055303544778
1963-11-01,1963.11,72.62,2.25667,4.0,30.8,0.06562537286714287,0.09890086861850689,0.09436828481703319,0.12295408713883016
1963-12-01,1963.12,74.17,2.28,4.02,30.9,0.06805346324501571,0.0910902405644507,0.09211528890780574,0.12384533033192957
1964-01-01,1964.01,76.45,2.29667,4.07333,30.9,0.07221170540955957,0.10064361242653219,0.0914763513600435,0.1201444044833353
1964-02-01,1964.02,77.39,2.31333,4.12667,30.9,0.07632735055711937,0.11003837193544208,0.09084659790646121,0.1165256498317877
1964-03-01,1964.03,78.8,2.33,4.18,30.9,0.08040042543803783,0.11927936991732113,0.09022509159272551,0.11298686339289032
1964-04-01,1964.04,79.94,2.34667,4.23,30.9,0.07980587526154126,0.11955854711461344,0.09090859695175046,0.11242697865531848
1964-05-01,1964.05,80.72,2.36333,4.28,30.9,0.07922040717736789,0.11982864283998418,0.09158623427375012,0.1118819617368505
1964-06-01,1964.06,80.24,2.38,4.33,31.0,0.07864312731911305,0.120095175414763,0.09224973365121869,0.11134717871414179
1964-07-01,1964.07,83.22,2.4,4.37667,31.1,0.08549888501886316,0.12045300762574596,0.09024814688250593,0.11022292865747518
1964-08-01,1964.08,82.0,2.42,4.42333,31.0,0.09228294831491068,0.1208011522938488,0.08827194577520892,0.10912141032983591
1964-09-01,1964.09,83.41,2.44,4.47,31.1,0.09900552377544902,0.12114438335908817,0.0863280834884973,0.10804148241108424
1964-10-01,1964.1,84.85,2.46,4.49667,31.1,0.09666760475388803,0.122055303544778,0.08565544457849394,0.11605112044614407
1964-11-01,1964.11,85.44,2.48,4.52333,31.2,0.09436828481703319,0.12295408713883016,0.08499321283339267,0.1239059907926956
1964-12-01,1964.12,83.96,2.5,4.55,31.2,0.09211528890780574,0.12384533033192957,0.08434114843375085,0.13160646421493816
1965-01-01,1965.01,86.12,2.51667,4.59333,31.2,0.0914763513600435,0.1201444044833353,0.08502132130472118,0.13171624710521623
1965-02-01,1965.02,86.75,2.53333,4.63667,31.2,0.09084659790646121,0.1165256498317877,0.0856960368952221,0.13182180969596358
1965-03-01,1965.03,86.83,2.55,4.68,31.3,0.09022509159272551,0.11298686339289032,0.08635756853221077,0.13192754304254817
1965-04-01,1965.04,87.97,2.57,4.73333,31.4,0.09090859695175046,0.11242697865531848,0.08452352479827974,0.128059402460188
1965-05-01,1965.05,89.28,2.59,4.78667,31.4,0.09158623427375012,0.1118819617368505,0.0827109593934846,0.12426084412099891
1965-06-01,1965.06,85.04,2.61,4.84,31.6,0.09224973365121869,0.11134717871414179,0.08092649032054433,0.12053406902827324
1965-07-01,1965.07,84.91,2.62667,4.88667,31.6,0.09024814688250593,0.11022292865747518,0.08160211004415341,0.1139861621052054
1965-08-01,1965.08,86.49,2.64333,4.93333,31.6,0.08827194577520892,0.10912141032983591,0.08227254382772586,0.10752041259085954
1965-09-01,1965.09,89.38,2.66,4.98,31.6,0.0863280834884973,0.10804148241108424,0.082930379330733,0.1011347321282614
1965-10-01,1965.1,91.39,2.68,5.05,31.7,0.08565544457849394,0.11605112044614407,0.07312908168288046,0.08959269598260944
1965-11-01,1965.11,92.15,2.7,5.12,31.7,0.08499321283339267,0.1239059907926956,0.06338160216482369,0.07823879795245592
1965-12-01,1965.12,91.73,2.72,5.19,31.8,0.08434114843375085,0.13160646421493816,0.05368014946362387,0.06706423058054578
1966-01-01,1966.01,93.32,2.74,5.24,31.8,0.08502132130472118,0.13171624710521623,0.049832373747875636,0.05145291905143612
1966-02-01,1966.02,92.69,2.76,5.29,32.0,0.0856960368952221,0.13182180969596358,0.0460258223952823,0.03589433477014281
1966-03-01,1966.03,88.88,2.78,5.34,32.1,0.08635756853221077,0.13192754304254817,0.04225980928988271,0.020389955703049356
1966-04-01,1966.04,91.6,2.79667,5.38,32.3,0.08452352479827974,0.128059402460188,0.03628131328702011,0.005560718684697097
1966-05-01,1966.05,86.78,2.81333,5.42,32.3,0.0827109593934846,0.12426084412099891,0.030341901887497302,-0.0092679069307815
1966-06-01,1966.06,86.06,2.83,5.46,32.4,0.08092649032054433,0.12053406902827324,0.024434025337281895,-0.02409755157906046
1966-07-01,1966.07,85.84,2.85,5.47667,32.5,0.08160211004415341,0.1139861621052054,0.01968910176055272,-0.02902394867005542
1966-08-01,1966.08,80.65,2.87,5.49333,32.7,0.08227254382772586,0.10752041259085954,0.014984727062390402,-0.03394279376306786
1966-09-01,1966.09,77.81,2.89,5.51,32.7,0.082930379330733,0.1011347321282614,0.010327114155849637,-0.03885780260674698
1966-10-01,1966.1,77.13,2.88333,5.52333,32.9,0.07312908168288046,0.08959269598260944,0.012637740074544546,-0.03938910401603035
1966-11-01,1966.11,80.99,2.87667,5.53667,32.9,0.06338160216482369,0.07823879795245592,0.01495024110508325,-0.039919933650319095
1966-12-01,1966.12,81.33,2.87,5.55,32.9,0.05368014946362387,0.06706423058054578,0.017271586508660564,-0.040446689580589945
1967-01-01,1967.01,84.45,2.88,5.51667,32.9,0.049832373747875636,0.05145291905143612,0.017212128881121558,-0.02756681294425989
1967-02-01,1967.02,87.36,2.89,5.48333,32.9,0.0460258223952823,0.03589433477014281,0.017153079226249535,-0.014697150464212161
1967-03-01,1967.03,89.42,2.9,5.45,33.0,0.04225980928988271,0.020389955703049356,0.017094433359300165,-0.0018365478073014696
1967-04-01,1967.04,90.96,2.9,5.41,33.1,0.03628131328702011,0.005560718684697097,0.021602899005250142,0.013463487781960604
1967-05-01,1967.05,92.59,2.9,5.37,33.2,0.030341901887497302,-0.0092679069307815,0.026094489048071434,0.028757555654392863
1967-06-01,1967.06,91.43,2.9,5.33,33.3,0.024434025337281895,-0.02409755157906046,0.030562650410166814,0.044043815761439564
1967-07-01,1967.07,93.01,2.90667,5.32,33.4,0.01968910176055272,-0.02902394867005542,0.032713577032495555,0.05129329438755037
1967-08-01,1967.08,94.49,2.91333,5.31,33.5,0.014984727062390402,-0.03394279376306786,0.034856817181569966,0.05851760689775154
1967-09-01,1967.09,95.81,2.92,5.3,33.6,0.010327114155849637,-0.03885780260674698,0.03697900324108727,0.06571707165701546
1967-10-01,1967.1,95.66,2.92,5.31,33.7,0.012637740074544546,-0.03938910401603035,0.04136869436772539,0.06970347895820139
1967-11-01,1967.11,92.66,2.92,5.32,33.8,0.01495024110508325,-0.039919933650319095,0.04574247183201963,0.07366090660645397
1967-12-01,1967.12,95.3,2.92,5.33,33.9,0.017271586508660564,-0.040446689580589945,0.05009394531891531,0.07758623653004681
1968-01-01,1968.01,95.04,2.93,5.36667,34.1,0.017212128881121558,-0.02756681294425989,0.04992717395650703,0.07419607824415908
1968-02-01,1968.02,90.75,2.94,5.40333,34.2,0.017153079226249535,-0.014697150464212161,0.04976150955906378,0.070842487376235
1968-03-01,1968.03,89.09,2.95,5.44,34.3,0.017094433359300165,-0.0018365478073014696,0.049596941139372186,0.06752120087549507
1968-04-01,1968.04,95.67,2.96333,5.48333,34.4,0.021602899005250142,0.013463487781960604,0.04830909019346441,0.060733073001145055
1968-05-01,1968.05,97.87,2.97667,5.52667,34.5,0.026094489048071434,0.028757555654392863,0.047027775780891456,0.05400255665745779
1968-06-01,1968.06,100.5,2.99,5.57,34.7,0.030562650410166814,0.044043815761439564,0.04575961714946675,0.04733574290094289
1968-07-01,1968.07,100.3,3.00333,5.6,34.9,0.032713577032495555,0.05129329438755037,0.043440054554262586,0.04481458494159418
1968-08-01,1968.08,98.11,3.01667,5.63,35.0,0.034856817181569966,0.05851760689775154,0.04112917351581702,0.042312322151273785
1968-09-01,1968.09,101.3,3.03,5.66,35.1,0.03697900324108727,0.06571707165701546,0.03883983331626406,0.039832105448403654
1968-10-01,1968.1,103.8,3.04333,5.69333,35.3,0.04136869436772539,0.06970347895820139,0.03550672666475019,0.027715415850567915
1968-11-01,1968.11,105.4,3.05667,5.72667,35.4,0.04574247183201963,0.07366090660645397,0.03219158638331865,0.015593723086057665
1968-12-01,1968.12,106.5,3.07,5.76,35.5,0.05009394531891531,0.07758623653004681,0.028894465999715013,0.003466207976486224
1969-01-01,1969.01,102.0,3.08,5.78,35.6,0.04992717395650703,0.07419607824415908,0.0266956732269088,-0.008688151957637835
1969-02-01,1969.02,101.5,3.09,5.8,35.8,0.04976150955906378,0.070842487376235,0.024509471659756255,-0.020906684819313792
1969-03-01,1969.03,99.3,3.1,5.82,36.1,0.049596941139372186,0.06752120087549507,0.022329476398088577,-0.03319081959174741
1969-04-01,1969.04,101.3,3.11,5.82667,36.3,0.04830909019346441,0.060733073001145055,0.020158783523301693,-0.040870837218279554
1969-05-01,1969.05,104.6,3.12,5.83333,36.4,0.047027775780891456,0.05400255665745779,0.018000476494002715,-0.04858901285818695
1969-06-01,1969.06,99.14,3.13,5.84,36.6,0.04575961714946675,0.04733574290094289,0.015848192240023762,-0.056352936551131716
1969-07-01,1969.07,94.71,3.13667,5.85667,36.8,0.043440054554262586,0.04481458494159418,0.014766091075692156,-0.0689115267647431
1969-08-01,1969.08,94.18,3.14333,5.87333,37.0,0.04112917351581702,0.042312322151273785,0.013693736888450436,-0.08155733400118703
1969-09-01,1969.09,94.51,3.15,5.89,37.1,0.03883983331626406,0.039832105448403654,0.012618463959211512,-0.0942920225807844
1969-10-01,1969.1,95.52,3.15333,5.85333,37.3,0.03550672666475019,0.027715415850567915,0.006322472401778523,-0.10245414932246222
1969-11-01,1969.11,96.21,3.15667,5.81667,37.5,0.03219158638331865,0.015593723086057665,0.0,-0.110787437097974
1969-12-01,1969.12,91.11,3.16,5.78,37.7,0.028894465999715013,0.003466207976486224,-0.006349227678658753,-0.1192980235016079
1970-01-01,1970.01,90.31,3.16333,5.73,37.8,0.0266956732269088,-0.008688151957637835,-0.010592265660330114,-0.10477895123317693
1970-02-01,1970.02,87.16,3.16667,5.68,38.0,0.024509471659756255,-0.020906684819313792,-0.014847560748019184,-0.09021753555526257
1970-03-01,1970.03,88.65,3.17,5.63,38.2,0.022329476398088577,-0.03319081959174741,-0.019108861698046375,-0.0756120402570517
1970-04-01,1970.04,85.95,3.17333,5.59333,38.5,0.020158783523301693,-0.040870837218279554,-0.021230096724256686,-0.0627126551795607
1970-05-01,1970.05,76.06,3.17667,5.55667,38.6,0.018000476494002715,-0.04858901285818695,-0.02335774980896077,-0.04981044991901973
1970-06-01,1970.06,75.59,3.18,5.52,38.8,0.015848192240023762,-0.056352936551131716,-0.02547908530098497,-0.036904556935450694
1970-07-01,1970.07,75.72,3.18333,5.46667,39.0,0.014766091075692156,-0.0689115267647431,-0.027600478120239247,-0.020327142559300793
1970-08-01,1970.08,77.92,3.18667,5.41333,39.0,0.013693736888450436,-0.08155733400118703,-0.02972830387654568,-0.0037014253866123337
1970-09-01,1970.09,82.58,3.19,5.36,39.2,0.012618463959211512,-0.0942920225807844,-0.03184982588709917,0.012975158863133274
1970-10-01,1970.1,84.37,3.17333,5.28333,39.4,0.006322472401778523,-0.10245414932246222,-0.028771327939885794,0.04382127954884929
1970-11-01,1970.11,84.28,3.15667,5.20667,39.6,0.0,-0.110787437097974,-0.025669831225845874,0.07461022358651426
1970-12-01,1970.12,90.05,3.14,5.13,39.8,-0.006349227678658753,-0.1192980235016079,-0.02254523832105626,0.10536051565782634
1971-01-01,1971.01,93.49,3.13,5.16,39.8,-0.010592265660330114,-0.10477895123317693,-0.019355442952956103,0.10594232311922291
1971-02-01,1971.02,97.11,3.12,5.19,39.9,-0.014847560748019184,-0.09021753555526257,-0.016155440222285433,0.10651533992100992
1971-03-01,1971.03,99.6,3.11,5.22,40.0,-0.019108861698046375,-0.0756120402570517,-0.012945164592037095,0.10708316896927239
1971-04-01,1971.04,103.0,3.10667,5.25333,40.1,-0.021230096724256686,-0.0627126551795607,-0.011873851391082102,0.10985554033270772
1971-05-01,1971.05,101.6,3.10333,5.28667,40.3,-0.02335774980896077,-0.04981044991901973,-0.010798166907327378,0.11258523257802078
1971-06-01,1971.06,99.72,3.1,5.32,40.6,-0.02547908530098497,-0.036904556935450694,-0.009724549891994894,0.11527362405095753
1971-07-01,1971.07,99.0,3.09667,5.35667,40.7,-0.027600478120239247,-0.020327142559300793,-0.007565676282216938,0.11785210603445906
1971-08-01,1971.08,97.24,3.09333,5.39333,40.8,-0.02972830387654568,-0.0037014253866123337,-0.005400337273529177,0.12038923849996186
